Player,Team,GP,MPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,RPG,APG,SPG,BPG,PPG
"James Blackmon, Jr.",IU,33,30,5.4,12.8,0.42,2.3,6,0.387,2.6,3.3,0.806,1.6,1.5,1.6,3.7,5.3,1.5,0.6,0.1,15.7
Montrezl Harrell,U of L,35,35.1,6.1,10.7,0.566,0.3,1.1,0.243,3.3,5.5,0.597,2,2.1,3.2,6,9.2,1.4,0.9,1.2,15.7
Stacy Davis,PU,32,32,5.2,10.9,0.473,0.5,1.6,0.288,4.9,6,0.808,2.7,2.3,2.3,5.4,7.8,1.8,0.9,1.1,15.7
DaShaun Wiggins,PSU,29,28.4,4.6,11.1,0.413,2,4.7,0.437,4.4,6.1,0.733,2,2.7,0.6,3.2,3.8,1.6,1.5,0.1,15.7
Johnathan Jordan,TAMU-CC,34,35.9,4.9,11,0.448,0.4,1.2,0.286,5.5,8.3,0.657,2.6,2.1,0.8,3.1,3.9,5.2,1.9,0.1,15.6
Kris Dunn,PROV,33,34,5.6,11.8,0.474,0.8,2.3,0.351,3.6,5.2,0.686,4.2,3.1,0.8,4.6,5.5,7.5,2.7,0.3,15.6
Rodney Pryor,RMU,35,29.4,5.7,11.9,0.481,2.3,5.4,0.429,1.8,2.4,0.75,1.4,2.3,1.2,3.5,4.7,1.8,1.2,0.3,15.6
Nigel Williams-Goss,UW,30,36.8,6.2,14,0.442,0.7,2.9,0.256,2.5,3.2,0.763,2.8,1.9,0.7,4,4.7,5.9,1.1,0.2,15.6
Eric Stutz,EKU,32,32,5.9,9.8,0.609,0.8,1.7,0.472,2.9,3.7,0.797,2.1,1.8,1.9,3.8,5.7,2.4,0.8,0.7,15.6
Marcus Keene,YSU,32,34.9,5.2,11.6,0.449,2.8,6.8,0.419,2.3,2.9,0.787,2.1,2.5,0.4,3.1,3.5,2.8,1.1,0.1,15.6
Jordan Parks,NCCU,33,31.6,6.4,9.7,0.66,0.2,0.5,0.375,2.5,3.8,0.667,1.8,3,2.6,5.6,8.3,0.7,1.1,0.9,15.6
Thomas Walkup,SFA,34,27.7,5.4,9.6,0.567,0.3,1.2,0.262,4.4,5.9,0.744,2.1,2.9,2.5,4,6.5,3.7,1.2,0.2,15.6
Rashid Gaston,NSU,32,31.1,6.4,10.2,0.626,0,0,0,2.8,5.1,0.543,2.1,2.8,3.3,6.2,9.6,1.4,0.2,1.2,15.5
Garret Covington,WIU,28,33,4.8,12.8,0.376,2.2,6.3,0.356,3.6,4.4,0.828,2.7,1.5,0.2,4,4.3,2.3,1.1,0.2,15.5
Keon Lewis,UTSA,29,33.6,4.4,11.1,0.401,1.2,3.4,0.35,5.4,6.6,0.821,2.1,2,0.6,2,2.7,3,1.6,0,15.5
Javonte Green,RU,34,26.2,5.4,10,0.544,0,0.3,0.111,4.5,6.5,0.697,2,2.5,2.9,6.2,9,1.3,1.9,0.9,15.4
Zay Jackson,SELU,25,36.6,5.8,13.8,0.424,1.6,5.4,0.287,2.2,3,0.724,4,2.6,0.4,4.1,4.5,4.6,1.3,0.3,15.4
"Corey Allen, Jr.",USF,28,33.5,5.6,12.5,0.446,1.4,4,0.354,2.9,3.6,0.792,2.5,2,0.9,2.8,3.6,2.5,1.5,0.3,15.4
Jordan Mickey,LSU,31,34.9,6.2,12.2,0.504,0,0.3,0.111,3.1,4.7,0.646,3.3,2.6,3.2,6.7,9.9,1.3,0.9,3.6,15.4
Shavon Shields,UNL,31,35.3,5.2,11.8,0.44,0.5,2.8,0.195,4.5,5.4,0.827,2.7,2.4,1.5,4.5,6,2.2,1.1,0.2,15.4
Montrael Scott,PVAMU,29,34.2,5.6,13.2,0.424,1.8,5.8,0.317,2.3,3.1,0.747,2.2,2.1,1,3.3,4.3,1.8,1.4,0,15.4
Bryce Alford,UCLA,36,36.3,4.8,12,0.396,2.6,6.6,0.391,3.3,3.9,0.838,2.5,1.5,0.2,3,3.2,4.9,0.9,0,15.4
Levi Randolph,UA,34,35.3,5,10.3,0.481,1.1,3.3,0.348,4.3,5.1,0.839,1.4,2.1,0.9,4.2,5.1,2.5,1.5,0.2,15.4
Shannon Evans,UB,33,34.5,4.9,12,0.413,2,5.2,0.382,3.5,4.4,0.799,2.5,2.1,0.5,2.7,3.2,4.6,1.7,0.3,15.4
Travis Trice,MSU,39,33.6,5,12.6,0.397,2.3,6.3,0.369,3,4.2,0.715,1.8,1.8,0.5,2.7,3.2,5.1,1,0.2,15.3
Quinn Cook,DUKE,39,35.8,5.1,11.3,0.453,2.6,6.6,0.395,2.5,2.8,0.891,1.2,1.9,0.4,3,3.4,2.6,1,0,15.3
Georges Niang,ISU,34,30.7,5.5,11.9,0.461,1.4,3.4,0.4,3,3.7,0.808,2.7,2.8,1,4.4,5.4,3.4,0.5,0.5,15.3
Tim Kempton,LU,30,28.9,5.7,11.5,0.499,0,0,1,3.8,5.3,0.713,2.5,2.6,1.9,6.8,8.7,1,0.5,0.4,15.3
David Brown,WMY,34,32.9,4.9,11.4,0.424,2.5,7,0.359,3.1,4.2,0.734,1.9,2.8,0.4,3,3.4,2.1,1.3,0.1,15.3
Kyle Hittle,UIW,28,36.4,5,10.2,0.495,2.1,5.2,0.414,3.1,4.2,0.735,1.5,2.3,1,5.4,6.4,2.1,1,0.7,15.3
Seth Tuttle,UNI,35,30.4,5.2,8.7,0.604,0.5,1.3,0.432,4.3,5.6,0.764,2.8,2.1,1.3,5.5,6.9,3.3,0.9,0.6,15.3
Seth Gearhart,RU,32,33.9,4.5,10.1,0.441,2.2,5.4,0.399,4.2,5.1,0.816,2.2,2.8,1.1,4.2,5.3,1.8,1,0.4,15.2
Jaylen Bland,UCR,31,35.6,4.9,12.7,0.382,3.1,7.9,0.388,2.4,3,0.804,1.8,1.9,0.8,4,4.8,1.6,1.4,0.4,15.2
Yonel Brown,KENN,32,37,4.5,10.9,0.411,2,5.2,0.382,4.2,4.7,0.9,2.5,1.7,0.4,1.9,2.3,2.8,1.2,0,15.2
Jalen Moore,USU,31,34.4,5.1,10.3,0.492,1.5,3.7,0.391,3.6,4.8,0.745,1.2,1.4,1.2,5.6,6.7,1.7,0.6,0.9,15.2
Bruce Beckford,NC A&T,32,33.2,5.2,11.8,0.442,0.8,3,0.268,3.9,4.8,0.822,2.8,2.7,2.2,5.1,7.3,1.4,0.9,0.7,15.2
Ike Nwamu,MER,35,33.2,4.9,11.4,0.427,2.3,6.1,0.374,3.1,4.1,0.761,2.1,1.8,0.7,2.6,3.3,1.6,0.7,0.4,15.1
Jay Harris,UIC,30,32.5,4.1,10.6,0.384,1.7,5.2,0.325,5.3,5.9,0.898,2.8,1.9,0.6,2.4,3,3.7,1.3,0.1,15.1
Marcquise Reed,RMU,35,27.8,5.6,11.5,0.49,0.9,2.3,0.412,2.9,3.7,0.779,2.6,2.1,0.6,1.9,2.5,2.1,1.9,0,15.1
Dez Wells,UMD,28,30.5,5.2,11.3,0.464,0.9,1.8,0.51,3.7,4.6,0.806,3.3,2.3,1.3,4,5.3,2.8,1,0.4,15.1
Darion Rackley,JSU,29,32.4,4.1,11.7,0.355,1.4,4.9,0.28,5.4,7.3,0.749,2.7,2.1,1,2.9,3.9,2.1,1.4,0.2,15.1
Phil Forte,OSU,32,33.7,4.3,10.2,0.424,2.2,5.8,0.38,4.1,4.9,0.84,1.9,1.4,0.1,2,2.1,1.7,1.9,0.1,15
Andrew Andrews,UW,31,33.8,4.5,11.2,0.403,2.1,5.6,0.376,3.8,4.7,0.815,2,2.6,1,3.2,4.3,2.2,1.4,0,15
Matt Carlino,MU,28,33,4.6,11.4,0.403,3,7.1,0.419,2.8,3.4,0.821,2.3,2,0.6,3.1,3.7,3.1,1.4,0.1,15
Raheem Appleby,LTU,36,32.9,5.6,13.9,0.4,2,6,0.329,1.8,2.4,0.767,1.1,1,0.6,2.1,2.7,2,1.3,0.1,14.9
Vince Hunter,UTEP,33,28.5,5.5,10.5,0.526,0.1,0.3,0.4,3.8,6.2,0.602,2.8,3,2.7,6.6,9.2,1.7,1.2,1,14.9
Xavier Rathan-Mayes,FSU,32,34.7,5.2,12.4,0.416,1.5,5.3,0.281,3.1,4.4,0.69,3.4,2.3,0.5,3,3.5,4.3,1.1,0,14.9
Ousmane Drame,QU,30,29.1,5.3,11.6,0.455,0,0.1,0.333,4.3,5.3,0.806,2.3,3,3.6,7.6,11.2,1,0.7,2.9,14.9
Javarez Willis,OU,29,33.2,5.2,12.5,0.419,3,7.7,0.392,1.3,1.6,0.867,2.8,1.6,0.2,2.9,3.1,3.2,0.9,0,14.8
Kori Babineaux,JAC,32,33.8,6,12.4,0.487,0.1,0.7,0.095,2.7,4.5,0.593,3.3,2.5,0.6,3.4,3.9,4,1.6,0.1,14.8
Aaron Brown,BC,32,33.9,4.9,12,0.411,1.9,5.9,0.316,3.1,4.5,0.685,2.2,2,0.5,2.6,3.1,2,0.6,0,14.8
Anthony Brown,SU,37,35.7,4.8,11,0.431,2.1,4.8,0.441,3.1,3.9,0.795,1.9,2.1,1.1,5.8,6.9,2.5,0.8,0.2,14.8
Danuel House,TAMU,26,32.5,4.8,11.5,0.417,2.4,6,0.4,2.8,4.3,0.643,1.9,1.6,0.8,2.9,3.8,2.1,0.7,0.6,14.8
Will Cummings,TEM,36,34,4.4,11,0.402,0.7,2.9,0.229,5.2,6.5,0.808,2,2.4,0.9,3.2,4.1,4.2,1.9,0.2,14.8
Ron Baker,WSU,35,32.7,4.9,11.3,0.433,2.3,6,0.383,2.7,3.5,0.758,1.1,1.7,0.9,3.6,4.5,2.5,1.3,0.8,14.7
Richaun Holmes,BGSU,31,28.8,5.3,9.5,0.563,0.6,1.4,0.419,3.5,4.9,0.712,1.9,2.5,2.8,5.2,8,0.8,0.7,2.7,14.7
Damon Sherman-Newsome,CU,33,31.1,5.3,11.5,0.461,2.1,5.5,0.374,2.1,3,0.68,1.8,1.5,0.5,2.8,3.4,1.8,0.6,0.2,14.7
Alex Hamilton,LTU,36,30.5,4.7,11,0.43,0.9,3.3,0.286,4.3,5.8,0.75,2.1,1.8,0.8,2.5,3.3,2.6,1.7,0.2,14.7
Jordan Williams,UNT,31,34.3,4.9,12.6,0.39,1.3,4.8,0.275,3.5,4.8,0.732,2.7,2.2,1.4,3.5,4.9,2.1,1.5,0.5,14.7
Stephen Maxwell,CSUN,33,33.7,5.2,10.6,0.489,0,0,0,4.3,5.9,0.737,2,2.7,3.3,4.7,8,0.6,0.8,0.2,14.7
Josh Hawkinson,WSU,31,32.7,5.4,10.7,0.5,0.2,1.1,0.2,3.7,4.4,0.853,1,2.2,2.1,8.7,10.8,1,0.4,1.1,14.7
Scott Eatherton,NU,35,30.1,5.6,9.5,0.592,0.2,0.9,0.258,3.2,4.6,0.694,2,2.6,1.8,4.6,6.4,1.5,0.5,1.2,14.7
Anthony Holliday,LU,29,28.6,4.7,9.6,0.486,0.9,2.6,0.36,4.4,5.7,0.78,2.8,2.2,0.4,1.5,1.9,3.4,1.1,0.2,14.7
Kevin Bailey,UP,25,27,4.9,11.8,0.416,1.2,3.4,0.349,3.6,4.4,0.811,2.2,2.6,0.3,2.2,2.5,1.9,0.5,0.5,14.6
Karl Cochran,WC,35,31.1,5.2,13.4,0.389,2.8,7.7,0.366,1.4,2.1,0.649,1.6,1.9,0.8,5,5.9,2.7,1.8,1,14.6
Bobby Hain,YSU,32,31.8,5.7,11,0.514,0.2,1,0.226,3,4.3,0.708,1.8,2.6,2.3,5.1,7.4,2,0.6,0.6,14.6
Delon Wright,U of U,35,33.3,4.7,9.3,0.509,0.7,2.1,0.356,4.4,5.2,0.836,1.9,1.4,1,4,4.9,5.1,2.1,1,14.5
Denzel Valentine,MSU,39,33.2,5.1,11.4,0.443,2.6,6.3,0.416,1.8,2.2,0.826,2.4,2.2,1.2,5.1,6.3,4.3,0.9,0.2,14.5
Codi Miller-McIntyre,WF,32,31.5,5.2,11.6,0.45,0.6,2.1,0.284,3.5,5.4,0.644,2.5,1.8,0.8,3.9,4.8,4.3,1,0.3,14.5
Marcus Jackson,RU,32,31.7,4.8,11.6,0.414,2.7,6.7,0.397,2.3,2.8,0.831,2.3,2.1,0.8,2.7,3.5,2.7,0.8,0.1,14.5
Schadrac Casimir,IC,35,34.3,4.5,10.4,0.427,2.7,6.3,0.423,2.9,3.3,0.895,1.2,2.2,0.5,2.3,2.8,2,1.1,0.1,14.5
Nic Moore,SMU,34,34.7,4.6,10.9,0.42,2.3,5.4,0.416,3.1,3.4,0.889,2.6,1.9,0.2,2.1,2.3,5.1,1.3,0,14.5
James Woodard,TU,34,34.5,4.6,11.4,0.407,2.6,7,0.37,2.6,3.7,0.709,1.4,1.6,0.5,4.4,4.9,1.1,0.9,0.2,14.5
Malcolm Smith,LIP,25,25.6,4.3,9.3,0.461,0.3,1,0.333,5.6,7.6,0.733,2.4,2.6,2,3.1,5.1,1.6,0.8,0.1,14.5
Sheldon Mac,UM,38,33.6,5.1,10.4,0.484,1.4,4,0.358,2.9,3.6,0.824,1.3,1.6,0.8,3.8,4.7,1.9,0.9,0.2,14.5
Cane Broome,SHU,32,31.6,5.2,11.6,0.445,1.4,4.2,0.338,2.8,3.7,0.752,2.3,2,0.5,3.3,3.8,2.4,1.1,0.2,14.5
Malcolm Miller,HC,30,31.7,4.5,10.2,0.444,1.5,4,0.372,3.9,4.7,0.83,1.8,2.7,1.1,3.8,4.9,1.2,1.3,1.6,14.5
Josh Scott,CU,26,30.8,5,9.2,0.544,0,0.2,0.25,4.4,5.9,0.752,0.9,1.7,3.4,5,8.4,1.1,0.7,1.8,14.5
Quinton Upshur,NAU,38,29.8,4.5,11.9,0.379,2.2,6.5,0.332,3.2,4.3,0.745,1.3,2.8,0.5,2.9,3.4,1.2,0.9,1.1,14.4
Kyle Anderson,UD,23,34.3,5,13.6,0.371,2.3,7.4,0.318,2,2.4,0.821,2,2.2,0.5,3.5,4,2,0.7,0.3,14.4
Korey Billbury,ORU,28,33.2,5,12.7,0.396,1,2.8,0.354,3.4,5,0.671,2.5,2.5,2,5.3,7.4,2.9,1.4,0.2,14.4
Tylor Ongwae,ULM,38,35.4,5.2,12.8,0.408,0.7,2.7,0.243,3.3,4,0.836,2.4,2.2,2.4,4.2,6.6,2.9,1,0.3,14.4
Damian Jones,VU,35,29.1,5.3,9.4,0.561,0,0.1,0.2,3.8,6.3,0.599,2.2,2.5,2.2,4.3,6.5,0.7,0.6,2,14.4
Carson Puriefoy,SB,35,33.1,4.6,12.1,0.38,1.5,4.8,0.305,3.7,4.9,0.757,2.8,2.1,0.5,2.7,3.2,3.4,1.1,0.3,14.4
Rashawn Rembert,ETSU,30,32.6,4.6,11.2,0.411,3,7.9,0.378,2.2,2.7,0.825,1.4,1.7,0.3,2.3,2.6,1.2,0.9,0.1,14.4
Malcolm Hill,U of I,33,30.6,4.7,10.7,0.443,1.3,3.3,0.389,3.7,4.7,0.781,1.5,2.1,1.8,3,4.8,1.3,0.8,0.2,14.4
Tyler Larson,USD,33,34.6,4.7,11,0.431,1,2.6,0.372,3.9,5.2,0.751,2.1,2.6,2.2,5.6,7.8,2.9,0.8,0.2,14.4
Daishon Knight,ISU,35,29.9,5.1,11.6,0.44,1.3,3.5,0.366,2.9,3.3,0.863,1.8,1.2,0.7,2.5,3.3,2.4,1,0,14.3
Jesse Reed,AU,33,38.5,4.8,10.2,0.47,1.4,3.9,0.357,3.4,4.4,0.771,1.9,2.3,0.7,4.3,5,1.3,1,0.6,14.3
Michael Dison,MSU,30,29,5,12.2,0.41,2,5,0.391,2.4,3.3,0.724,2.1,2.1,1.4,2.6,4,1.3,1,0,14.3
Justin Sears,YALE,31,32.6,5,9.7,0.512,0.1,0.2,0.333,4.3,6.3,0.691,2.7,2.5,3,4.5,7.5,1.5,1.1,2.4,14.3
Darrun Hilliard,VILL,35,28.8,4.9,11,0.44,2.3,5.8,0.387,2.3,2.9,0.796,1.2,2.2,0.5,2.7,3.1,2.1,1.8,0.3,14.3
Anton Grady,CSU,34,29.7,5.6,11.5,0.488,0.1,0.3,0.4,2.9,4.6,0.645,2.1,3.1,2.3,5.6,7.9,1.7,1.5,1.4,14.3
Corey Petros,OU,33,36.1,6.1,10.1,0.602,0,0,0,2.1,4.5,0.463,1.5,2.6,3.3,5,8.2,2,0.5,0.3,14.3
Jahad Thomas,UML,22,32.1,5.6,10.7,0.523,0.2,0.6,0.357,2.9,4.5,0.63,3.2,2.7,1.3,5.2,6.5,1.5,1.3,0.1,14.3
Lucky Jones,RMU,31,29.8,4.4,11.2,0.39,1.9,5.8,0.331,3.6,4.6,0.789,2.4,2.6,1.4,4.5,5.9,1.4,1.4,0.4,14.3
Zak Irvin,UM,32,36.2,5.1,12.7,0.402,2.4,6.8,0.355,1.7,2.4,0.697,1.5,1.3,1,3.8,4.8,1.5,1,0.1,14.2
Kris Davis,SIUE,28,31.5,4.8,10.2,0.474,1.8,4.1,0.439,2.8,4,0.699,2.3,1.2,0.2,3.6,3.8,1.4,1,0.1,14.2
Juwan Staten,WVU,30,31.3,4.8,11.3,0.421,0.7,1.9,0.362,4,5.7,0.702,2,1.7,0.5,2.2,2.7,4.6,1.1,0,14.2
Cedric Blossom,MSU,31,34.7,5.2,12.2,0.426,0.1,0.3,0.25,3.8,5.4,0.696,1.2,2.4,3.2,3.8,7.1,0.7,1.1,0.3,14.2
Eric Washington,MU,32,32.2,4.3,9.5,0.451,0.8,2.5,0.329,4.8,6.1,0.795,3.4,2.2,0.8,2.4,3.2,5.5,1.4,0,14.2
Addison Spruill,UNCW,32,30.7,5.2,11.6,0.445,0.4,1.6,0.275,3.5,4.8,0.73,2.3,2.5,1.8,4.8,6.5,1.6,0.9,0.5,14.2
Evan Bradds,BEL,33,28.1,5.6,8.2,0.688,0.2,0.4,0.385,2.8,4.4,0.648,2.5,2.2,2,5.2,7.2,1.3,0.6,0.2,14.2
"Wesley Person, Jr.",TU,29,34.9,4.6,11.2,0.409,2.6,6.9,0.372,2.5,3.1,0.791,1.7,1.9,0.8,2,2.8,1,0.4,0.1,14.2
Steve McWhorter,UWM,30,35,4.9,10.8,0.454,1.3,3.9,0.339,3.1,4.1,0.748,2.3,3,1.1,3.7,4.7,4.6,1.6,0.5,14.2
Casey Jones,UTC,32,29.5,5.2,10.1,0.519,0.1,0.4,0.25,3.6,5.1,0.71,2.7,2.6,2.5,4.5,7,1.8,1.2,1.2,14.2
Elijah Bryant,ELON,33,25.5,4.5,11.7,0.382,1.3,3.8,0.349,3.9,5.2,0.751,3.5,2.6,1.4,2.8,4.2,2.7,1.3,0.4,14.2
Dewayne Russell,GCU,23,33.4,4.5,10.9,0.412,0.6,1.8,0.333,4.6,6.1,0.757,2.1,2.7,0.4,2.6,3,3.9,1.4,0.1,14.2
Jherrod Stiggers,U of H,31,35.6,4.5,12.4,0.362,3.1,9,0.343,2.1,2.7,0.765,2.9,1.7,0.5,3.1,3.6,2.5,1.2,0.3,14.2
Madarious Gibbs,TSU,32,38.6,4.9,11.5,0.429,0.7,2.8,0.253,3.6,5.3,0.675,2.9,2.2,0.6,2.7,3.3,4.2,0.9,0.1,14.2
Rysheed Jordan,STJ,31,30.7,4.6,10.6,0.435,1.4,3.8,0.364,3.5,5.4,0.657,3,2.6,1.2,2.5,3.7,3.1,1.7,0.3,14.1
Steve Forbes,IPFW,28,24.2,5,8.9,0.566,0,0,0,4,5.4,0.753,1.8,2.5,2.1,4,6.1,1,0.3,0.8,14.1
Brent Jones,SFC,35,33.9,4.5,11.3,0.396,1.4,4.3,0.329,3.7,4.8,0.772,3.4,1.9,0.8,2.6,3.4,5.3,1.9,0.1,14.1
Ryan Taylor,MU,32,28.8,4.8,11.2,0.423,0.9,3.2,0.275,3.7,5.3,0.698,2.8,3.1,1.9,6.7,8.6,2.8,0.9,0.8,14.1
Marcus Paige,UNC,38,33.2,4.5,10.9,0.413,2.5,6.3,0.395,2.5,2.9,0.865,1.9,1.6,0.4,2.5,2.9,4.5,1.7,0.2,14.1
Deondre Parks,SDSU,35,31.8,4.8,11.2,0.427,2,5.4,0.363,2.5,3.3,0.752,1.8,2.4,0.5,3.6,4.1,1.9,0.6,0.1,14
Mike Scott,U of I,30,30,4.9,11.1,0.441,1.8,4.7,0.373,2.4,3.2,0.768,1.6,2,0.4,2.9,3.2,5.3,1.3,0.2,14
Malcolm Brogdon,UVA,34,32.5,4.6,11,0.422,1.3,3.8,0.344,3.4,3.9,0.879,1.7,1.9,0.5,3.5,3.9,2.4,0.7,0.4,14
Devin Martin,UMES,30,29.9,4.5,10.7,0.422,2,4.9,0.399,3,3.7,0.802,2.1,2.3,1.5,2.8,4.3,1.4,0.9,0.2,14
Mark Tollefsen,USF,32,31.3,5.5,10.3,0.535,1.3,3.5,0.378,1.7,2.6,0.646,1.1,1.8,1.8,3.7,5.4,1.5,0.8,0.8,14
Javier Duren,YALE,32,31.4,4.1,10.2,0.402,1.6,4.5,0.364,4.1,5.2,0.784,2.7,2.5,0.8,4.7,5.5,3.9,1.3,0.3,14
Jamel Waters,ASU,29,32.4,5.1,11.7,0.432,1.2,3.8,0.315,2.6,3.5,0.752,2.4,2.4,0.8,3,3.8,5.2,2,0.2,14
Rob Poole,SC,28,33.2,4.2,10.8,0.395,2,5.5,0.359,3.5,4.2,0.838,1.6,2.4,1.2,3.4,4.6,1.8,1.1,0.2,14
Dylan Garrity,CSUS,33,32.9,4.5,9.7,0.464,2.5,6,0.409,2.5,3,0.83,1.7,1.6,0.2,1.8,2,2.5,1,0,13.9
Kruize Pinkins,USF,32,26.2,4.8,9.9,0.487,1,2.6,0.39,3.3,5.1,0.65,1.8,3.1,2.2,3.3,5.5,1.4,0.7,0.4,13.9
Aly Ahmed,CSUB,31,29.5,5.1,10.4,0.492,0,0.2,0.2,3.6,5,0.734,2.3,2.6,2.3,4.9,7.2,1.5,0.3,0.7,13.9
Brett Olson,UD,30,35.4,4.6,9.6,0.483,2.2,5.3,0.419,2.4,2.9,0.839,1.7,2.8,0.4,3,3.4,3,0.8,0.1,13.9
Cody Larson,SDSU,35,28.5,4.9,9.9,0.497,0.1,0.3,0.333,4,5.5,0.733,1.9,2.9,2,5.2,7.2,1.8,0.6,1.1,13.9
Sam Rowley,ALB,33,33.2,5.1,10.1,0.506,0,0.1,0,3.7,4.5,0.82,2.7,2.7,2.5,5.2,7.6,1.8,1.2,0.8,13.9
Taurean Prince,BU,33,26.3,5.1,10.7,0.472,1.8,4.6,0.395,2,3.1,0.644,2,2.1,1.8,3.8,5.6,1.3,1.5,0.9,13.9
Ron Curry,JMU,33,35.6,4.3,10.6,0.404,1.9,4.5,0.422,3.5,4.7,0.737,2.3,1.8,0.6,3.3,3.8,4.3,1.1,0.2,13.9
Sterling Smith,CSU,31,30.1,4.7,10.1,0.468,2.5,5.9,0.418,2,2.5,0.772,1.5,1.5,1.4,3.5,4.9,1.6,1.4,0.5,13.9
Sam Dekker,UW,40,31,5.3,10.2,0.525,1.2,3.8,0.331,2,2.8,0.708,0.9,1.1,1.9,3.6,5.5,1.2,0.5,0.5,13.9
Rashad Muhammad,SJSU,27,32.3,4.4,11.6,0.381,2.2,6.1,0.36,2.9,3.6,0.796,1.4,1.8,0.6,2.6,3.3,1.1,0.7,0.1,13.9
Tyrell Nelson,GWU,35,27.6,5.6,9.1,0.609,0,0.1,0,2.7,4.3,0.632,1.6,3.1,2.9,3.7,6.5,0.8,0.6,0.8,13.9
Jacob Parker,SFA,34,27.1,4.6,9,0.511,1.6,3.7,0.44,3,3.6,0.837,1.6,2.8,1.7,3.8,5.5,1.6,1.1,0.4,13.9
Marvin Dominique,SPC,34,32.2,4.9,10.6,0.461,1.1,3,0.363,3,4,0.748,1.5,2.6,2.5,4.8,7.2,0.5,0.9,0.6,13.9
Michael Bryson,UCSB,33,32.1,4.8,10.9,0.444,2.1,5.7,0.36,2.1,2.5,0.854,1.5,2.5,1,3.8,4.8,1.7,0.8,0.7,13.9
Kyle Collinsworth,BYU,33,30.9,4.8,10.2,0.472,0.2,0.6,0.286,4.1,5.5,0.736,2.9,2.2,2.5,6.2,8.7,6,1.8,0.3,13.8
Andre Hollins,U of M,33,30.5,4.6,11.1,0.418,2.5,6,0.412,2.1,2.7,0.756,1.8,2.2,0.8,3.2,4,2.7,1.1,0.2,13.8
Brandon Bos,USD,33,30.9,4.5,12.1,0.369,1.5,4.2,0.348,3.5,4.2,0.826,2.2,1.6,0.9,2.7,3.6,2.2,0.4,0.1,13.8
Deville Smith,UTM,34,35.9,5,12.1,0.415,1.8,5.6,0.321,2,3,0.66,3,2,0.5,4,4.5,4.5,1.7,0.6,13.8
Perry Ellis,KU,34,28.8,4.9,10.7,0.457,0.5,1.4,0.391,3.5,4.8,0.73,1.7,2.4,2.2,4.7,6.9,1.2,0.8,0.7,13.8
Kris Yanku,NAU,37,30,3.5,10.6,0.331,0.5,1.8,0.294,6.2,7.8,0.796,3.1,2.5,0.6,3.9,4.5,5.1,1.2,0,13.8
George Fant,WKU,32,28.8,5.3,10,0.53,0,0,0,3.2,5.1,0.62,2.1,3.3,3.2,5.2,8.4,1.6,0.9,0.7,13.8
Mike Brown,WCU,32,34.9,5.1,11.1,0.458,1.3,3.6,0.368,2.3,3.5,0.67,2.2,3,2.1,4.2,6.2,1.6,0.9,0.6,13.8
Kentwan Smith,STET,31,28.4,5.2,9.8,0.526,0.8,2.6,0.325,2.6,3.8,0.686,2.4,2.5,2.7,4,6.8,1.3,0.5,1.5,13.8
Stanley Johnson,U of A,38,28.4,4.6,10.3,0.446,1.1,3.1,0.371,3.5,4.7,0.742,2.2,2.6,2,4.5,6.5,1.7,1.5,0.4,13.8
Bernard Thompson,FGC,32,32.2,4.7,12,0.394,2.3,6.1,0.378,2,2.7,0.736,1.6,2.1,1.4,3.6,5,1.8,1.7,0.1,13.8
Matt Bingaya,USM,28,32.6,4.8,11,0.437,0.9,3.3,0.272,3.2,4.7,0.682,2.8,2.2,1.4,4.5,5.9,2.1,1.3,0.5,13.8
Jalen Jones,TAMU,31,28.8,4.8,10.6,0.45,0.4,1.3,0.3,3.8,5.2,0.728,1.5,2.5,1.9,4.7,6.6,0.8,1,0.5,13.7
Jarell Flora,SEA,34,32.3,4.9,11.3,0.433,2.4,5.8,0.404,1.6,1.9,0.818,2.1,1.5,0.6,3.7,4.2,1.5,0.9,0.3,13.7
Jontrell Walker,UIW,27,29.9,4.4,10.3,0.428,1.8,4.9,0.366,3.1,3.6,0.857,2.3,1.7,0.5,1.7,2.2,1.8,0.9,0,13.7
Dom Pointer,STJ,33,34.6,5.3,10.1,0.524,0.1,0.8,0.08,3,4.2,0.725,2,3,1.9,5.7,7.7,3,1.9,2.4,13.7
Rashawn Thomas,TAMU-CC,33,27.7,4.7,8.5,0.548,0,0.2,0,4.4,6.8,0.637,3.1,3.7,2.9,5.1,7.9,1,0.5,1.2,13.7
Cameron Golden,ASU,29,35,4.6,12.6,0.363,2.1,6.8,0.31,2.4,3.4,0.707,2.2,1.9,0.5,2.6,3.1,2.7,1.7,0.2,13.7
Evan Kelley,SHU,32,31.2,5.4,11.7,0.459,0.3,1.5,0.224,2.6,4.2,0.61,2.1,1.9,0.9,3.1,4,2.4,1.2,0.2,13.7
Aaron Valdes,UH,33,28.3,4.9,10.2,0.476,0.9,2.6,0.36,3,4.5,0.662,1.7,2.4,1.9,3.5,5.3,1.2,1.7,0.4,13.7
Robert Brown,UAB,36,32.4,4.9,12.2,0.402,1.7,5.2,0.326,2.2,3,0.738,2.1,1.7,0.8,2.9,3.7,3,1,0.2,13.7
Jamel Artis,PITT,34,31.8,4.7,10,0.469,1.1,2.9,0.394,3.1,3.9,0.795,1.8,1.9,2,4.1,6,2.3,0.7,0.4,13.6
