Player,Team,GP,MPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,RPG,APG,SPG,BPG,PPG
"Lamond Murray, Jr.",PU,32,31.7,6.5,13.8,0.468,1,2.5,0.392,2.6,3.4,0.755,1.2,2.2,1.5,3.9,5.4,0.9,0.9,0.5,16.5
Quincy Ford,NU,29,34.8,5.4,13.3,0.409,2.2,6.4,0.348,3.3,4.4,0.744,2.2,2.1,1.6,5.4,7,2.6,1.5,0.9,16.4
Craig Bradshaw,BEL,32,32.3,5.5,12.5,0.441,2.7,7.3,0.37,2.7,3.7,0.737,2.4,2.5,0.8,3.2,3.9,3.2,1.2,0.4,16.4
Kris Dunn,PROV,33,33,5.6,12.5,0.448,1.3,3.4,0.372,4,5.8,0.695,3.5,2.8,1.1,4.2,5.3,6.2,2.5,0.6,16.4
Venky Jois,EWU,32,33.1,6.9,10.1,0.679,0,0,0,2.7,5.7,0.47,2.6,2.4,1.8,6.8,8.7,2.5,1,1.8,16.4
Braylon Rayson,CMU,32,32,5.7,13.6,0.419,2.5,6.6,0.384,2.5,3,0.825,1.9,1.8,0.7,3,3.7,1.7,0.9,0,16.4
Antwan Scott,CSU,33,30.5,5.2,12.3,0.426,2.9,7,0.414,3,3.9,0.762,1.8,2.6,0.3,4,4.3,2.1,0.6,0.1,16.4
Jimmy Hall,KSU,32,30,6.6,13.6,0.488,0.2,0.6,0.3,2.9,4.2,0.701,3,2.7,2.9,5,7.9,2.2,0.6,0.6,16.4
Chris Fowler,CMU,26,36.3,5.5,11.9,0.458,0.8,2.7,0.314,4.6,5.7,0.799,2.6,3,0.6,3.3,4,5.9,1.3,0.2,16.3
Josh Scott,CU,32,30.6,5.8,11,0.531,0.1,0.3,0.333,4.6,6.1,0.749,1.2,1.8,2.7,6.1,8.8,1.8,0.6,1.6,16.3
Darell Combs,IUPUI,31,30.6,5.3,12.5,0.427,1.9,4.5,0.417,3.8,5,0.755,3.3,3,0.4,1.9,2.3,2.2,1,0,16.3
Sheldon Mac,UM,35,32.9,5.1,10,0.504,1.6,3.9,0.406,4.6,5.5,0.838,1.3,1.8,0.5,2.7,3.2,1.6,1,0.3,16.3
Derick Newton,STET,34,31.2,5,11.3,0.445,1.7,3.6,0.467,4.5,5.5,0.828,2.4,1.9,1.5,4.4,5.9,1.4,0.4,0.4,16.3
Nick Emery,BYU,36,31.4,5.6,13.3,0.425,2.7,7,0.383,2.3,2.7,0.854,1.5,2.8,0.5,3,3.5,2.5,1.4,0.1,16.2
Brandon Taylor,PSU,32,32.2,5.9,13.6,0.433,1.6,4.4,0.359,2.9,4,0.727,2.5,2.9,1.6,4.9,6.5,1.6,0.6,0.5,16.2
Kellen Dunham,BU,33,32.4,5,11.5,0.438,2.6,6.2,0.429,3.5,4.2,0.841,1.5,1.7,0.5,2,2.5,1.5,0.7,0.1,16.2
Kyle Hittle,UIW,29,33.4,5.4,11.3,0.482,2.5,5.9,0.421,2.8,3.9,0.732,1.5,2.5,1.1,4.8,5.9,2.3,1.2,0.1,16.2
Erik McCree,LTU,30,31.8,5.5,12.4,0.442,1.6,4.6,0.348,3.6,5,0.715,2.5,2.3,1.3,6.1,7.4,1.3,0.7,0.5,16.2
Jaylen Franklin,ACU,30,29.4,5.9,11.4,0.513,0.3,0.9,0.286,4.2,6.9,0.612,2.8,2.8,0.8,3.1,3.8,2.7,1.7,0.1,16.2
Martin Hermannsson,LIU,31,36.3,5,10.8,0.458,1.2,3.2,0.36,5.1,5.7,0.882,2.2,2.1,0.8,3.5,4.3,4.7,1.8,0.3,16.2
Derrick Henry,CIT,32,26.2,4.8,11.1,0.428,1.3,4.3,0.295,5.4,6.8,0.789,1.6,2,1.1,3,4.1,1.3,1.2,0,16.2
Donte Clark,UMass,32,31.1,4.9,12,0.411,1.9,5.7,0.339,4.3,5.8,0.755,2.2,3.3,0.6,3.2,3.8,2.3,0.9,0.3,16.2
Chris Flemmings,UNCW,33,31.9,5.5,10.7,0.51,1.7,4.8,0.363,3.5,4.3,0.811,1.3,2.1,1.3,4.5,5.8,1.6,1.4,0.7,16.2
D'Vauntes Smith-Rivera,GU,33,35.4,5.2,12.6,0.413,2.2,6.7,0.33,3.5,4.3,0.811,2.1,2.4,0.7,3,3.6,4.5,1.5,0.3,16.2
Dejounte Murray,UW,34,33.5,5.9,14.3,0.416,1,3.5,0.288,3.2,4.9,0.663,3.2,2.6,1.4,4.6,6,4.5,1.8,0.3,16.1
Donte McGill,FIU,31,32.5,6.1,12.6,0.483,1.1,2.7,0.422,2.8,3.5,0.796,2.1,1.5,1.5,3.1,4.6,1.3,0.8,0.1,16.1
Bryce Alford,UCLA,32,36.2,4.9,12.8,0.385,2.3,6.2,0.367,4,4.8,0.831,2,1.3,0.3,3.5,3.8,5.2,0.7,0,16.1
Nic Moore,SMU,29,34.4,5.3,12.6,0.42,2.6,6.3,0.413,2.9,3.6,0.8,2.3,2.2,0.3,2.1,2.4,5.2,1.3,0.1,16.1
Peter Jok,UI,32,27.7,5.3,12.4,0.431,2.5,6.2,0.402,2.9,3.4,0.852,1.4,2.4,0.9,2.6,3.5,1.4,1.2,0,16.1
Rob Gray,U of H,26,26.5,5.8,13.3,0.435,1.8,5.4,0.343,2.7,3.8,0.704,1.4,2.1,0.4,1.8,2.2,1.5,1.2,0.2,16
Makai Mason,YALE,30,32.7,5.4,12.5,0.428,1.8,5.1,0.357,3.5,4.3,0.812,3,1.8,0.5,2.3,2.8,3.8,0.8,0.1,16
Jordan Potts,BCU,32,37.7,4.9,14,0.348,2.7,8.3,0.321,3.6,4.7,0.779,2.8,2.4,0.6,2.6,3.2,4.3,1.6,0.1,16
Tyler Nelson,FU,33,35.4,4.8,11.2,0.429,2,5.8,0.346,4.5,5.1,0.88,1.6,1.3,0.5,2.6,3.1,2.9,1.3,0,16
Jaylen Bland,UCR,33,33.9,5,12.8,0.392,3.5,8.8,0.402,2.5,3,0.827,2.2,2.1,0.5,3.3,3.8,1.8,1.4,0.2,16
Gary Payton II,OSU,32,34.2,6.4,13.2,0.486,0.7,2.2,0.314,2.5,3.8,0.642,2.3,2.7,2.4,5.4,7.8,5,2.5,0.5,16
Eli Carter,BC,31,33.4,5.6,15.1,0.371,2.1,7.4,0.279,2.7,3.4,0.783,3.5,1.9,0.4,3.5,3.9,4,1.2,0.2,16
Quenton DeCosey,TEM,33,34.6,5,12.3,0.403,1.5,4.2,0.358,4.5,5.8,0.78,2.2,2,1.3,4.8,6,2.6,1.2,0.4,15.9
Jamel Waters,ASU,31,34.1,5.2,12.6,0.41,2.5,5.9,0.413,3.2,4.3,0.731,2.6,2.1,1,3.3,4.4,4.4,1.8,0.1,15.9
Damion Lee,U of L,30,33.5,5.1,11.8,0.428,2,6,0.341,3.8,4.5,0.843,1.7,2.1,0.6,3.3,3.9,2,1.5,0,15.9
Brian Parker,MAR,29,31.5,5.6,10.9,0.514,0.3,0.9,0.385,4.3,6,0.724,3.1,2.2,1.6,3.6,5.2,2.9,0.7,0,15.9
Corey Sanders,RU,27,33.5,5.8,13.7,0.423,1.5,4.8,0.315,2.9,4,0.713,3.1,1.7,0.5,2.8,3.3,4.3,1.8,0.2,15.9
Victor Sanders,U of I,27,28.6,4.5,10.9,0.414,2.6,6.1,0.416,4.3,5.1,0.848,2,2.9,0.7,2.9,3.6,1.9,1.2,0.6,15.9
Tucker Haymond,WMY,32,31.8,5.3,12.4,0.425,1,3.8,0.26,4.3,6.1,0.709,2.3,2.2,1.9,3.9,5.8,2.3,0.7,0,15.9
Tanner Leissner,UNH,30,32.8,5.7,13,0.437,0.7,2.6,0.286,3.8,5.1,0.752,2.2,2.4,2.5,4.8,7.3,1.5,0.4,0.2,15.9
Brett Bisping,SC,34,33.2,5.3,11.4,0.463,1.2,3.4,0.351,4.1,5.2,0.795,2.4,3.1,2.3,8.1,10.4,1.5,0.7,0.4,15.9
Taurean Prince,BU,34,30.6,5.5,12.7,0.432,1.6,4.3,0.361,3.3,4.3,0.774,2.7,2.5,2.4,3.7,6.1,2.3,1.3,0.7,15.9
Lotanna Nwogbo,LONG,33,29.9,5.9,9.9,0.591,0,0.1,0.5,4.1,6.2,0.655,2.5,3.1,3.2,5.1,8.2,0.6,0.5,1.3,15.9
J.C. Hampton,LIP,33,32.9,5.2,12.8,0.401,2.2,6.1,0.353,3.4,4.1,0.831,1.9,1.9,0.9,2.8,3.6,2.7,1.2,0.1,15.9
Moses Kingsley,U of A,32,29.5,5.7,10.4,0.548,0,0,0,4.4,7,0.637,2,2.9,3.2,6.1,9.3,1.2,1.1,2.4,15.9
Daviyon Draper,FIU,31,35.1,6.3,13.9,0.453,1.1,2.7,0.393,2.2,3.2,0.704,2.7,2.5,1.4,5.6,7,2.2,1,0.7,15.9
Ameen Tanksley,HOF,34,34.7,5,11.9,0.419,1.8,5.1,0.36,4,5.1,0.792,2,2.3,1.9,3.3,5.2,1.4,0.9,0.2,15.9
Emile Blackman,NU,32,33.3,5.8,13.3,0.434,1.3,4.5,0.292,2.9,3.7,0.803,2.6,2.8,1.2,2.3,3.5,1.4,0.9,0.2,15.8
Anthony Johnson,UNC,31,28.9,5.1,11.3,0.449,2.1,5.4,0.393,3.5,4.1,0.859,2,2.4,1.2,3.4,4.6,0.8,0.7,0.3,15.8
Demetrius Jackson,ND,35,35.9,5.5,12.2,0.451,1.5,4.7,0.331,3.2,4,0.813,2.2,1.9,0.9,2.6,3.5,4.7,1.2,0.3,15.8
Dedric Lawson,UM,33,32.2,5.5,13.5,0.409,0.8,2.4,0.35,3.9,5.5,0.709,3.2,2.6,3.2,6.2,9.3,2.5,1.2,1.7,15.8
James Webb III,BSU,31,30.6,5.7,11.5,0.494,0.9,3.5,0.248,3.5,5.1,0.684,1.6,3,2.4,6.7,9.1,1.1,1.4,0.6,15.8
Dwayne Bacon,FSU,34,28.8,5.8,13,0.447,0.9,3.4,0.281,3.2,4.5,0.714,2.2,2.1,1.4,4.4,5.8,1.5,1,0,15.8
Kyle Wilson,USMA,33,32.5,5.3,14.2,0.372,3,9.1,0.332,2.1,2.6,0.805,1.8,1.7,0.4,1.9,2.3,1.7,0.4,0.3,15.8
Nigel Hayes,UW,35,36.2,4.6,12.5,0.368,1.1,3.8,0.293,5.4,7.4,0.736,2.3,2,2,3.9,5.8,3,1.1,0.4,15.7
Egidijus Mockevicius,UE,34,31.8,5.7,9,0.637,0,0,0,4.3,6.2,0.684,1.6,3.2,2.5,11.5,14,0.3,0.8,2.8,15.7
Marcel White,JAC,32,31.9,5,11.9,0.421,2.6,6.5,0.394,3.2,4.3,0.727,1.6,2.1,1.1,4.5,5.6,1.4,0.8,0.6,15.7
Justin Sears,YALE,28,31,5.8,11.1,0.526,0.2,0.6,0.312,3.9,5.8,0.669,2.5,2.8,3.7,3.8,7.5,2.8,0.8,1.7,15.7
Mike Young,PITT,33,29.4,5.7,10.7,0.537,0.1,0.4,0.333,4.1,5.3,0.777,2.5,1.6,2.3,4.6,6.9,2.3,0.3,0.5,15.7
Anthlon Bell,U of A,32,28.7,5.4,12.6,0.428,2.8,6.3,0.441,2.2,2.6,0.841,1.1,2.2,0.7,2.2,2.9,1.2,0.6,0.2,15.7
Kelan Martin,BU,33,28.3,5.5,12.4,0.447,1.4,3.7,0.377,3.2,4.2,0.761,1.6,2.7,1.6,5.2,6.8,1.1,0.8,0.5,15.7
Tre Demps,NU,32,37,5.9,14.8,0.398,2.2,6.8,0.332,1.6,2.4,0.662,1.2,0.9,0.5,3.1,3.6,3.2,0.7,0,15.7
Stefan Jankovic,UH,33,24.8,5.2,9.6,0.543,1,2.5,0.393,4.2,5.5,0.772,1.8,3,1.7,4.9,6.6,1.2,0.6,1.2,15.6
Charles Cooke,DAY,32,32.1,5.1,11.4,0.447,1.8,4.6,0.399,3.6,5.2,0.689,1.8,1.9,1.3,4.5,5.8,1.8,1.2,1.2,15.6
Malcolm Riley,TSU,33,31.8,5.2,11.6,0.452,2.3,6.4,0.367,2.8,3.5,0.786,1.5,1.9,1.6,4.1,5.7,0.9,0.5,0.2,15.6
Devin Thomas,WF,29,30.7,5.6,10.3,0.542,0,0,0,4.4,7.6,0.584,2.8,3,3.1,7.1,10.2,2.4,0.7,1.6,15.6
Tre' Coggins,CSUF,29,29.8,5,12.7,0.394,2.6,7.2,0.357,3,3.5,0.853,2.4,2.1,0.5,3.4,3.9,1.8,0.7,0.1,15.6
Danuel House,TAMU,36,30.9,5.1,12.9,0.395,2.1,6.8,0.309,3.3,4.6,0.715,1.8,1.4,1.1,3.7,4.8,2.1,0.5,0.3,15.6
Matt Tiby,UWM,33,30.1,4.7,10.3,0.456,1.3,3.5,0.374,4.9,5.9,0.826,2.1,2.4,1.8,6.4,8.2,2,0.3,0.3,15.6
Rosco Allen,SU,30,33.9,4.7,11.2,0.424,1.9,5.5,0.337,4.2,5.7,0.738,2,2.8,1.6,4.9,6.5,1.7,1.2,0.2,15.6
Twymond Howard,UTM,34,33.2,5.5,12.2,0.452,0.6,1.8,0.361,3.9,5.3,0.739,2.3,2.4,1.2,5.8,7,2.4,0.7,0.4,15.6
Malik Beasley,FSU,34,29.8,5.4,11.6,0.471,1.6,4.2,0.387,3.1,3.8,0.812,1.7,2.2,1.3,4,5.3,1.5,0.9,0.2,15.6
Justin Strings,CSUS,31,31.5,5.6,11.4,0.492,1.9,4.9,0.395,2.4,3.1,0.771,0.9,2.8,1.6,5.1,6.7,1,0.6,0.8,15.5
Kendrick Nunn,U of I,28,35.1,5.5,12.9,0.428,2.7,6.9,0.391,1.8,2.2,0.794,1.6,2.2,0.4,4.6,5,1.7,1.5,0.2,15.5
Peyton Aldridge,DAV,33,34.6,5.4,11,0.492,1.5,4,0.368,3.2,3.8,0.847,1.4,2.6,2.1,4.5,6.5,2.2,0.6,1,15.5
Zach LeDay,VT,35,30.8,5.2,10.8,0.478,0.6,1.7,0.356,4.6,6,0.762,1.6,2.9,2.9,4.9,7.9,1.4,0.8,1.7,15.5
Jaaron Simmons,OU,35,36.4,4.9,10.6,0.465,0.9,2.2,0.41,4.7,6.1,0.779,3.9,3.1,0.3,3.3,3.5,7.9,0.8,0,15.5
Anthony Livingston,ASU,31,31,5.4,12.6,0.431,0.7,2.7,0.262,3.9,4.6,0.859,1.7,2.9,2.6,6.8,9.4,0.5,0.6,0.8,15.5
Dante Holmes,NCCU,29,33.6,5.2,12.9,0.404,2.6,6.8,0.376,2.5,3.7,0.689,2.1,3.4,1,3.9,4.9,1.8,1,0.1,15.5
Devonte Brown,ISU,32,32.8,4.3,11.6,0.372,0.7,3,0.232,6.2,8.1,0.758,3.4,2.4,1,3.8,4.8,2.8,1,0.3,15.5
Ken Williams,USA,31,31.1,4.9,13.5,0.366,2,6.3,0.313,3.6,4.5,0.8,2.6,1.2,0.6,2.8,3.4,3.4,0.8,0.2,15.5
Josh Hart,VILL,40,31.4,5.8,11.2,0.513,1.4,3.9,0.357,2.6,3.4,0.752,1.6,2.2,1.9,4.9,6.8,1.9,1.1,0.2,15.4
Martez Harrison,UMKC,30,33.3,4.5,11.6,0.389,1.3,4.2,0.31,5.1,6.7,0.766,3.7,2.5,0.8,2.9,3.7,4.2,1.3,0.1,15.4
Jamaya Burr,MSU,29,36.1,4.4,10.7,0.411,1.2,3.2,0.366,5.5,7.1,0.768,3.4,2.2,0.8,2.9,3.7,3.6,1.5,0,15.4
Sam Hunt,NC A&T,29,33.3,4.6,11.9,0.388,2.3,6.7,0.338,3.9,4.3,0.904,2.4,2.8,0.3,1.8,2,2.1,0.7,0,15.4
Jeffrey Short,NSU,33,28.9,4.7,11.4,0.411,2,5.6,0.36,4,4.9,0.821,2.2,2.6,0.4,3.2,3.6,2.6,0.8,0.1,15.4
James Woodard,TU,31,34.1,4.7,11.3,0.415,2.5,6.9,0.358,3.5,4.5,0.786,1.8,1.6,0.6,4.6,5.3,2.4,1,0.4,15.4
Josh Hawkinson,WSU,29,33.3,5.9,10.8,0.543,0.5,1.3,0.385,3.1,4,0.778,2,2,1.6,9.5,11.1,1.5,0.7,1.1,15.4
Gavin Ware,MSU,30,28.1,6.1,9.9,0.614,0,0,0,3.2,4.2,0.754,1.8,2.8,2.9,4.9,7.8,0.9,0.9,1.1,15.4
Beau Beech,UNF,34,31.8,4.9,10.9,0.455,2.9,6.7,0.424,2.6,3.3,0.788,1.6,2.9,1.2,5.2,6.4,2,1.2,0.5,15.4
Paul Miller,NDSU,26,33.8,5.1,12.5,0.41,2.6,6.2,0.414,2.5,3.3,0.776,2.1,2,0.4,4.4,4.8,1.8,0.8,0.3,15.3
Lee Moore,UTEP,33,31.9,4.7,10.5,0.452,1.5,4,0.364,4.4,6,0.741,2.1,2.1,1.5,3.9,5.4,3.5,1.4,0.3,15.3
Kyle Collinsworth,BYU,37,33.8,5.6,12,0.464,0.2,1,0.243,3.9,6.1,0.652,3.4,2,2.3,5.9,8.2,7.4,2,0.5,15.3
Ryan Anderson,U of A,33,29.2,5.3,9.7,0.545,0.1,0.2,0.286,4.7,6.3,0.745,1.9,2.1,3,7.1,10.1,0.8,0.7,0.6,15.3
Matt Scott,NU,30,33.1,4.8,11.9,0.405,1.1,3.9,0.288,4.5,5.9,0.767,3.2,2.8,2,5.1,7.1,2.5,1.3,0.3,15.3
Jalen Jones,TAMU,33,27.3,5.3,12.5,0.425,1,3.2,0.324,3.6,5.2,0.702,1.6,2.8,1.9,5.2,7.2,0.6,0.7,0.3,15.3
Adrian Diaz,FIU,32,29.8,5.6,8.7,0.65,0,0,0,4,6.4,0.621,2.1,3.5,3.2,4.7,7.8,0.9,0.6,2.9,15.2
Tyrone Wallace,Cal,28,32.2,5.4,12.2,0.442,0.9,3,0.298,3.6,5.5,0.649,2.6,2.2,1,4.3,5.3,4.4,1,0.4,15.2
Darian Anderson,FDU,33,33,5.5,13.5,0.41,1.4,4.2,0.336,2.7,3.4,0.796,3.2,2.6,0.8,2.9,3.6,3.7,1.8,0.3,15.2
Jon Elmore,MU,25,34.6,4.4,11.8,0.376,2.4,7.1,0.345,3.9,4.9,0.803,2.6,2.6,0.8,2.6,3.4,5.8,0.8,0.1,15.2
Mike Daum,SDSU,34,20.8,5.1,9.1,0.553,0.9,1.9,0.446,4.3,5.2,0.824,1.6,2.1,2.1,4,6.1,0.8,0.5,0.3,15.2
Eric Fanning,BU,28,26.3,4.7,9.5,0.496,0.9,2.6,0.347,4.9,6.3,0.778,2.7,2.6,1.2,4.1,5.4,1.6,0.5,0.4,15.2
Antonius Cleveland,SEMO,26,31.4,5.8,13.2,0.437,0.3,1.8,0.174,3.3,5.4,0.61,2.3,2.8,2.4,4.2,6.6,2.3,1.6,0.6,15.2
Jahmal McMurray,USF,33,35.2,5.6,14.3,0.391,2.2,6.4,0.346,1.8,2.2,0.797,2.5,1.8,0.3,2.4,2.8,2.5,0.4,0.1,15.2
Austin Tillotson,CU,30,34.7,5.4,12.3,0.435,1.9,5.5,0.341,2.5,3.2,0.8,2.4,1.9,0.7,2.6,3.3,5.2,1.9,0,15.1
Jalen Moore,USU,30,35.1,5.5,12.6,0.434,1.6,4.9,0.331,2.6,3.6,0.72,1.6,1.7,1.5,4.7,6.2,2.7,0.8,0.6,15.1
Chris Thomas,TSU,33,34,5.7,11.4,0.503,0.5,1.7,0.268,3.2,6.1,0.53,3.7,3.1,1.8,3.4,5.1,4.3,1,0.3,15.1
Raven Lee,EMU,27,23.7,4.3,10.4,0.414,1.8,4.9,0.364,4.7,5.8,0.821,2.1,2,0.4,1,1.5,1.6,1.3,0.1,15.1
Shaquille Harrison,TU,32,32.3,5.4,11.5,0.474,0.2,1.3,0.195,4,6.3,0.632,2.1,2.2,1,4.5,5.5,4.1,1.9,0.2,15.1
Marqueze Coleman,UNR,34,29.5,4.4,10.9,0.409,0.9,2.9,0.309,5.3,7.1,0.745,2.6,2.7,0.7,3.6,4.3,3.3,1.2,0.1,15.1
Willie Rodriguez,BU,30,31.5,5.2,11.5,0.451,0.7,2.8,0.262,3.9,5.1,0.766,2.6,2.8,2.2,4.5,6.7,1.3,1.1,0.3,15.1
Trevon Bluiett,XAV,34,30.6,5,11.8,0.424,2.3,5.8,0.398,2.8,3.6,0.77,1.6,2.3,1.4,4.7,6.1,2.2,0.9,0.3,15.1
Isaiah Taylor,UT,33,30.9,4.8,11.5,0.42,0.6,1.9,0.306,4.8,5.9,0.811,1.8,2.7,0.4,2.4,2.8,5,0.9,0.2,15
Gabe York,U of A,34,33.3,5.2,12.3,0.422,2.9,6.9,0.421,1.7,2.3,0.756,2.1,2.1,0.6,2.6,3.2,2.2,0.9,0.3,15
Henry Caruso,PRIN,29,28.4,5.2,10,0.522,1.3,2.9,0.446,3.2,4.5,0.718,1.6,1.7,1.9,4.4,6.2,1.7,1.3,0.1,15
Adam Smith,GT,36,30.5,5.1,12.6,0.407,3,7.3,0.414,1.7,2.1,0.803,1.2,1.6,0.3,1.9,2.3,1.9,0.4,0,15
Cedric Blossom,MSU,26,32.8,5.7,11.3,0.509,0.1,0.6,0.188,3.4,5.2,0.654,1.7,2.3,2.2,4.4,6.6,1,0.8,0,15
A.J. Hammons,PU,33,24.6,6,10.2,0.592,0.2,0.3,0.545,2.7,3.8,0.709,2,2.4,2.3,5.8,8.2,1.1,0.3,2.5,15
Stacy Davis,PU,32,34.2,5,11,0.45,1,2.9,0.333,4.1,5.4,0.747,2.2,2.5,2.6,6.5,9.1,2,0.6,0.6,15
Chris Smith,USU,31,31,5.2,10.5,0.494,2,4.5,0.45,2.5,3.4,0.745,1.6,2.1,1.4,3.9,5.3,2.1,0.8,0.4,15
Carson Puriefoy,SB,33,33.7,4.7,12.1,0.392,2.5,6.3,0.397,3,3.8,0.772,2.5,2.3,0.6,2.6,3.2,3.1,1.2,0.4,14.9
Darius Jones-Gibson,SU,33,32.7,4.8,9.9,0.48,0.5,1.4,0.348,4.9,7,0.709,3.1,2.5,0.5,2.4,2.8,3.5,1,0.2,14.9
Mike Hughes,GSU,30,30.2,4.7,10.9,0.433,2.2,5.8,0.385,3.3,4.5,0.728,2.1,2.6,0.9,3.9,4.7,1.6,2.1,0.3,14.9
Giddy Potts,MTSU,28,29,5,10.1,0.493,2.8,5.6,0.506,2.2,2.9,0.762,1.1,3,0.9,4.4,5.4,1.3,1.1,0.4,14.9
Justin Johnson,WKU,34,28.9,5.8,9.6,0.601,0,0.3,0.111,3.3,4.9,0.675,1.7,2.1,3,4.9,7.9,1.4,0.5,0.6,14.9
Javion Ogunyemi,SC,34,31.3,5.4,9.9,0.543,0.2,0.7,0.304,4,5.9,0.677,1.9,3.1,3.3,2.8,6.1,1,0.4,2.1,14.9
Deondre Parks,SDSU,33,32.4,5,11.8,0.423,1.5,4.5,0.34,3.4,4.2,0.813,1.7,2.2,0.8,3.8,4.6,1.5,0.8,0.2,14.9
Cameron Jones,RU,31,28.8,5.5,12.5,0.442,2.4,6.3,0.385,1.5,1.9,0.763,1.8,1.8,1.5,3,4.5,1.4,0.6,0.3,14.9
T.J. Cromer,ETSU,36,32,5.1,11.7,0.432,1.9,5.3,0.365,2.8,3.6,0.797,2,2.5,0.7,2.7,3.4,3.1,1,0.1,14.9
Jeremy Combs,UNT,31,31.6,5.6,9.4,0.601,0,0,0,3.6,6.1,0.584,2,3,3.5,7,10.5,0.8,1.4,0.7,14.9
George Marshall,SDSU,28,34.1,4.9,12.1,0.402,2.3,6.1,0.374,2.9,3.7,0.769,1.3,2.1,0.1,3.4,3.4,2.8,0.8,0.1,14.9
James Thompson IV,EMU,33,32,5.5,8.5,0.648,0,0,0,3.8,5.6,0.685,1.5,3.5,4.5,6.2,10.6,0.6,0.8,1.4,14.8
Rich Williams,MAN,31,28.4,5.4,11.8,0.452,1.2,3.4,0.362,2.9,3.6,0.796,2.4,2.6,1.5,4.5,6,1.3,1.1,0.5,14.8
Melo Trimble,UMD,36,32.8,4.4,10.8,0.41,1.6,5.1,0.315,4.4,5.1,0.868,2.6,1.9,0.3,3.3,3.6,4.9,1.2,0.1,14.8
Marvin King-Davis,UD,29,32.3,5.3,12,0.445,0,0.1,0,4.1,5.6,0.741,1.5,2.9,3.1,5.9,9,1.1,0.3,0.6,14.8
Elgin Cook,UO,38,31.9,5,10.7,0.472,0.6,1.7,0.333,4.2,5.4,0.773,2.1,2.8,1.6,3.6,5.1,2.3,1.4,0.3,14.8
Shep Garner,PSU,32,35.2,4.7,12.2,0.382,2.3,6.4,0.366,3.2,4,0.783,2,1.8,0.3,2.9,3.2,3.4,1.3,0.2,14.8
Christavious Gill,UNO,30,30.3,4.7,12.4,0.376,2.1,6.2,0.346,3.3,4,0.833,1.7,1.8,0.9,1.6,2.5,2.8,1.9,0.1,14.8
Josh Fox,UCD,28,31.6,5.9,11.4,0.512,0,0,0,3.1,4.6,0.662,2.6,2.5,2,4.8,6.8,2.1,1.1,0.4,14.8
Dominique Elliott,UMES,32,30.8,5.6,10.3,0.544,0.2,0.5,0.294,3.4,5.3,0.639,2.9,3.2,2.4,5.6,8,1.5,0.6,0.5,14.8
Spencer Collins,WC,32,31.4,4.8,12,0.395,2.3,5.7,0.41,2.9,3.6,0.81,1.9,2.3,0.9,2.4,3.3,2.2,0.8,0.1,14.8
Allonzo Trier,U of A,27,28,4.5,9.7,0.466,1.5,4.1,0.364,4.3,5.4,0.793,1.9,1.9,0.4,2.9,3.3,1.1,0.5,0.2,14.8
Jeremy Hollowell,GSU,30,31.9,5.1,11.6,0.436,1.2,3.7,0.333,3.4,4.2,0.81,1.9,2.9,1,3.9,4.9,1.7,1,0.4,14.8
Patrick McCaw,UNLV,33,33.7,5.1,10.9,0.465,2.1,5.6,0.366,2.5,3.2,0.774,2.1,2.2,1.2,4,5.1,3.9,2.5,0.4,14.7
Malcolm McMillan,CAN,33,34.3,4,9.5,0.422,1.2,3.8,0.323,5.5,6.6,0.83,1.8,2.4,0.5,2.6,3.1,4.1,0.7,0.5,14.7
Dorian Finney-Smith,UF,36,31.8,4.7,10.8,0.437,2,5.4,0.368,3.4,4.6,0.733,1.9,2.2,2.5,5.9,8.3,2.1,0.9,0.8,14.7
Xavier Cooks,WIN,32,27.6,5.4,10.4,0.518,1.2,3.1,0.394,2.8,3.6,0.765,2.6,2.6,1.5,5.6,7.1,1.8,0.8,1.7,14.7
J-Mychal Reese,UNT,32,33.5,5.1,12.2,0.421,1.2,3.9,0.306,3.3,4.3,0.761,3.2,2.4,0.5,2.4,2.9,3.7,1.1,0,14.7
ShawnDre' Jones,RICH,30,34.7,5,11.4,0.434,1.9,4.8,0.392,2.9,3.5,0.829,1.6,2.7,0.6,1.6,2.2,3.5,0.8,0.1,14.7
Trae Anderson,EIU,30,23.7,5.7,11.9,0.479,0.2,1.1,0.156,3.1,4.7,0.667,2.8,3,1.5,3.7,5.2,1.8,1,0.7,14.7
"Earl Potts, Jr.",FDU,33,31.9,5.5,10.9,0.503,2,5,0.4,1.7,2.4,0.722,1.4,3.4,1.4,4.9,6.3,1.4,1.1,0.3,14.7
Kris Yanku,NAU,29,31.3,4.1,11.6,0.353,0.8,2.4,0.338,5.7,6.9,0.82,3.3,2.6,0.8,4.7,5.4,4.8,1.8,0.1,14.7
Bryce Pressley,UP,32,31.4,5.3,11.4,0.467,2,5.1,0.384,2.1,2.8,0.753,1.1,2,1.3,3.3,4.6,2.4,1.3,0.5,14.7
Seth Allen,VT,35,28.1,4.3,10.9,0.394,1.3,4.5,0.28,4.9,6.3,0.776,2.9,2.3,0.3,2.8,3,2.5,0.9,0.3,14.7
Shaq Goodwin,UM,33,29.6,4.9,10.2,0.479,0.1,0.4,0.25,4.8,6.5,0.727,2,3.2,2.3,5.2,7.5,1.5,1,1.8,14.7
