Player,Team,GP,MPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,RPG,APG,SPG,BPG,PPG
Troyce Manassa,SST,29,27.5,5.6,12.5,0.444,2.2,6.2,0.354,3.6,5,0.717,2.1,2.5,1.3,3.8,5.1,2.9,1,0.2,16.9
Miles Bridges,MSU,28,32,6.3,13,0.486,2,5.1,0.389,2.2,3.3,0.685,2.4,1.9,1.5,6.8,8.3,2.1,0.7,1.5,16.9
Mo Evans,IPFW,33,31.9,6,12.9,0.464,3,7,0.433,1.9,2.3,0.829,3.1,2.4,0.4,2.7,3.1,6.2,1.5,0.2,16.9
Wesley Myers,UM,28,30.1,5.9,13.3,0.44,1.2,3.5,0.343,3.9,5.1,0.775,2.2,2,1.2,3.2,4.5,1.6,1.1,0.6,16.9
Melo Trimble,UMD,33,32.1,5.5,12.5,0.436,1.8,5.5,0.317,4.2,5.3,0.789,3,1.8,0.3,3.3,3.6,3.7,1.1,0.2,16.8
Nigel Williams-Goss,GU,38,32.7,5.8,11.9,0.486,1.1,3.1,0.368,4.1,4.8,0.867,2.2,1.6,0.6,5.4,6,4.7,1.7,0.1,16.8
Jerome Frink,LIU,31,32.6,6.5,13.6,0.473,0.9,2.8,0.337,3,4.7,0.637,2.9,2.7,2.2,6.6,8.9,2.3,1,1,16.8
Jayson Tatum,DUKE,29,33.3,5.7,12.6,0.451,1.4,4,0.342,4.1,4.8,0.849,2.6,3,1.3,6,7.3,2.1,1.3,1.1,16.8
Marquis Wright,SC,33,34.2,5.8,14.2,0.409,1.6,4.6,0.351,3.6,4.9,0.736,2.8,2.2,1.3,2.8,4.2,5,1.1,0.2,16.8
Darell Combs,IUPUI,32,32.2,5.8,13.8,0.424,2,5.8,0.342,3.1,4.2,0.746,2.5,2.6,0.5,1.9,2.4,2.9,0.8,0.1,16.8
ShawnDre' Jones,RICH,35,36.4,5.7,12.2,0.463,2,5,0.392,3.5,4.3,0.819,1.9,2.2,0.3,1.7,2.1,3.9,0.9,0,16.8
Zach Lofton,TSU,35,32.6,5.3,12.6,0.42,0.9,3.7,0.258,5.3,6.7,0.786,2.3,2.9,0.8,3,3.8,2.4,1.3,0.3,16.8
Kendall Smith,CSUN,30,33.4,5.7,12.7,0.448,1.5,4,0.375,3.8,5,0.762,2.7,2.1,0.7,3.3,4,4.8,1.3,0.2,16.7
Ronshad Shabazz,ASU,30,31,5.9,14.7,0.398,2.2,6.7,0.328,2.8,3.9,0.724,1.7,1.9,0.5,3,3.5,1.7,0.8,0.1,16.7
Paul Miller,NDSU,30,33.3,5.4,11.9,0.45,2.5,6.5,0.378,3.5,4.7,0.75,2.1,2.2,0.5,4.7,5.2,1.8,0.9,0.4,16.7
Ian Baker,NMSU,33,32.7,5,12.8,0.39,1.9,6.2,0.307,4.8,5.8,0.829,2.2,1.7,0.5,3.7,4.2,4.2,1.3,0.1,16.7
De'Aaron Fox,UK,36,29.6,5.9,12.4,0.479,0.5,1.9,0.246,4.3,5.9,0.736,2.4,2.5,0.6,3.4,4,4.6,1.5,0.2,16.7
Antonio Green,UTRGV,32,30.4,5.5,14,0.395,3.5,9.3,0.372,2.2,2.8,0.775,2.7,1.4,0.7,2.7,3.3,1.8,0.6,0.1,16.7
Michael Weathers,MU,32,28.6,5.5,12.8,0.431,0.6,2.7,0.221,5,6.4,0.777,4.8,3.4,0.7,3.5,4.2,4.8,1.9,1.4,16.7
Antonius Cleveland,SEMO,33,32.9,6.3,11.6,0.543,0.8,2.2,0.384,3.2,4.8,0.66,2,2.6,0.8,4.3,5.1,2.2,1.4,0.9,16.6
Jalen Moore,USU,32,34.9,5.7,12,0.475,2,4.8,0.425,3.2,4,0.789,2,1.5,0.9,4.6,5.5,2.7,0.5,0.5,16.6
Isaiah Johnson,AKR,36,29.9,6.2,9.9,0.625,0,0.1,0,4.2,7.2,0.587,2.3,2.6,2.9,4.3,7.1,2.9,0.5,0.9,16.6
Phil Carr,MSU,25,36.4,6,13.1,0.459,0.5,1.2,0.448,4.1,4.9,0.829,2,2.3,3.2,6.3,9.5,1.1,0.6,0.9,16.6
Divine Myles,STET,31,33.7,6.1,12,0.508,1,2.5,0.385,3.4,4.7,0.714,2.1,2,0.8,3.9,4.7,3.9,0.9,0.1,16.5
Jordon Varnado,TU,37,28.9,6.3,11.9,0.527,0.8,2.1,0.364,3.2,4.5,0.702,1.9,2.7,2.1,5.1,7.1,1.4,0.5,1.4,16.5
Mikey Dixon,QU,31,29.8,5.5,12.2,0.454,1.9,5.2,0.37,3.5,4.1,0.859,2.2,1.9,1.1,2.6,3.7,2.3,0.7,0.1,16.5
Rob Edwards,CSU,31,31.1,5.4,13,0.413,2,5.7,0.354,3.7,4.8,0.765,3.1,2.2,0.9,3.5,4.5,1.7,1.3,0.2,16.5
Quinndary Weatherspoon,MSU,29,31.9,6,12.7,0.469,1.6,4.3,0.373,2.9,3.8,0.766,2.2,2.3,1.4,3.7,5.1,1.8,1.7,0.3,16.5
Xavier Cooks,WIN,33,29,5.9,12.2,0.488,1.2,3.3,0.349,3.4,4.9,0.698,2.9,2.6,1.6,7.5,9.1,2.8,0.9,1.7,16.5
Zach LeDay,VT,33,29.4,5.5,10.3,0.538,0.3,1.2,0.275,5,6.5,0.772,1.8,2.7,2.5,4.8,7.3,1.2,0.6,1,16.5
Deandre Burnett,UM,33,29.9,4.2,11.8,0.355,2.2,5.9,0.376,5.8,6.6,0.881,2.8,1.8,0.5,1.7,2.1,3.2,1,0.2,16.5
Devin Carter,ASU,32,33,5.5,12.8,0.432,3.2,7.9,0.402,2.2,3.1,0.714,1.2,2.4,0.7,2.9,3.6,0.8,0.9,0.2,16.4
Monte Morris,ISU,35,35.3,6.2,13.3,0.465,1.5,4.1,0.378,2.5,3.2,0.802,1.2,1.5,1.1,3.7,4.8,6.2,1.5,0.3,16.4
Dexter McClanahan,SST,28,27.9,5.4,12.5,0.436,2.6,7.4,0.353,3,4.3,0.692,2.2,1.6,0.7,4.8,5.5,2.2,1.1,0.1,16.4
E.J. Eaves,SCSU,31,29.7,5.6,12.2,0.464,1.1,3.5,0.321,4,5.8,0.689,1.9,1.6,1.3,2.7,4,2.5,0.6,0.4,16.4
Kyle Kuzma,U of U,29,30.8,6.3,12.4,0.504,0.9,2.9,0.321,2.9,4.4,0.669,2.1,1.6,2.8,6.6,9.3,2.4,0.6,0.5,16.4
Drew McDonald,NKU,35,30.1,5.7,12.1,0.473,1.5,3.9,0.384,3.4,4.6,0.738,2.2,2.3,2,5.6,7.7,1.7,0.4,0.5,16.4
Josh Jackson,KU,35,30.8,6.3,12.3,0.513,1,2.6,0.378,2.8,4.9,0.566,2.8,3,2.3,5.1,7.4,3,1.7,1.1,16.3
Stevie Thompson,OSU,26,36.2,5.7,14.3,0.397,2.2,6.4,0.341,2.7,4.3,0.634,2.8,2.2,1.2,3.1,4.3,3,1.4,0.2,16.3
L.J. Peak,GU,32,32.8,5.2,10.9,0.481,1,3.2,0.327,4.8,6,0.796,2.7,2.8,1,2.8,3.8,3.5,1.1,0.4,16.3
T.J. Leaf,UCLA,35,29.9,6.7,10.9,0.617,0.8,1.7,0.466,2.1,3,0.679,1.5,2.5,2.2,6,8.2,2.4,0.6,1.1,16.3
Tra Holder,ASU,33,35.6,5.1,11.8,0.433,1.4,3.8,0.368,4.6,6,0.772,2,2.1,1.2,2.5,3.7,3.2,0.9,0,16.2
Desmond Williams,FAMU,29,32.3,6.3,13,0.483,0,0.2,0,3.7,5.9,0.622,2.2,2,1.6,4.6,6.1,1.5,1,1.2,16.2
Will Darley,UMBC,34,30.6,5.4,11,0.488,2.6,6,0.443,2.9,3.2,0.891,1.8,2.4,1,2.9,3.9,1.9,0.4,0.1,16.2
Jay Wright,LA,33,34.5,5.5,12.2,0.448,1.5,4.5,0.34,3.7,5.2,0.718,2.4,2.1,0.6,1.9,2.5,3.9,2,0.3,16.2
Bryant Crawford,WF,33,31.8,5.1,11.7,0.438,1.6,4.7,0.346,4.3,5.2,0.826,2.3,2.8,0.3,3.5,3.8,5.5,1.5,0.3,16.2
Brynton Lemar,UCD,36,33,5,12,0.414,2.2,5.8,0.385,4,5.1,0.773,1.8,2.1,0.6,2.7,3.3,2.6,0.8,0.1,16.1
Michael Buchanan,USCU,32,23.2,6.5,10.3,0.627,0,0,0,3.2,6,0.528,2.2,2.7,3.6,5.8,9.4,1.2,0.5,0.6,16.1
Bryson Scott,IPFW,33,28.1,5.8,12.3,0.474,1.8,5.2,0.337,2.7,3.8,0.693,2.5,1.9,0.8,4.1,5,2.3,1.7,0.1,16.1
Kassius Robertson,CAN,34,33.4,5.2,11.7,0.447,2.9,7,0.41,2.8,3.4,0.803,1.6,1.5,0.9,2.3,3.1,2.4,0.9,0.1,16.1
Dillon Brooks,UO,35,25.3,5.9,12.1,0.488,1.6,4.1,0.401,2.7,3.6,0.754,2.1,2.8,1,2.2,3.2,2.7,1.1,0.5,16.1
Demetrius Denzel-Dyson,SU,36,30.8,5.4,10.9,0.495,2.4,5.2,0.46,2.9,4,0.727,2.2,2.4,1,3.8,4.8,1.1,0.7,0.2,16.1
Josh Okogie,GT,37,30.8,5.2,11.6,0.453,0.8,2,0.384,4.9,6.5,0.747,2.1,2.5,1.5,3.9,5.4,1.6,1.3,0.7,16.1
Stevie Browning,MU,34,31.9,6,13.2,0.454,2.1,5.2,0.395,2,2.4,0.819,1.7,1.8,0.9,3.3,4.1,3.3,1.1,0.2,16.1
Xavier Moon,MSU,30,35,5.5,12.6,0.434,2.4,5.8,0.41,2.7,3.1,0.891,2,1.9,0.4,3.1,3.5,4.6,1.2,0.3,16
Matt Klinewski,LC,30,27.5,6.5,12.7,0.513,0,0.1,0,3,3.9,0.771,2.5,2.7,1.6,4.4,6,1.2,0.5,0.5,16
Terrell Miller,MSU,33,29.6,5.6,11.7,0.477,2,5.1,0.396,2.8,3.7,0.777,2.4,3.3,2.4,5.8,8.2,1.4,0.8,0.2,16
Cameron Oliver,UNR,35,31.9,5.8,12.4,0.465,1.9,4.9,0.384,2.6,3.7,0.692,2.4,2.9,1.6,7.1,8.7,1.8,0.8,2.6,16
Justin James,UW,37,26.3,5.4,11.6,0.463,1.3,3.2,0.419,4,5.2,0.762,2.5,2.6,1.2,3.8,5,2.2,0.8,0.5,16
Kelan Martin,BU,34,28.7,5.3,12.4,0.428,1.9,5.4,0.348,3.5,4.5,0.784,1.9,2.2,1,4.8,5.8,1.2,0.7,0.4,16
Ryan Daly,UD,32,33.5,5.9,13.9,0.425,1.9,5.7,0.339,2.2,3.2,0.683,1.2,2.1,2.1,5.3,7.4,2.1,0.8,0.2,16
Jaaron Simmons,OU,31,36,5.7,13.1,0.435,1.2,3.5,0.346,3.3,4.6,0.725,4,2.3,0.5,3.1,3.5,6.5,0.9,0.1,15.9
Justin Strings,CSUS,31,32.9,5.8,13.7,0.422,1.8,5.1,0.35,2.6,4.3,0.609,1.5,2.2,1.2,4.3,5.5,1,0.4,0.4,15.9
Asante Gist,EKU,31,31.8,5.1,13.6,0.374,2.1,6.1,0.339,3.7,5,0.735,3.4,3.1,0.3,2.2,2.5,3.6,0.9,0,15.9
Kavin Gilder-Tilbury,TSU,36,30.6,5.7,11.5,0.494,2,5.2,0.38,2.6,3.9,0.657,1.9,2.9,1,4.6,5.6,1.8,1.2,0.9,15.9
Brenton Scott,ISU,31,31.6,5.3,14.2,0.374,2.4,6.6,0.354,2.9,4.3,0.682,1.8,2,0.3,4.5,4.9,2.4,1.6,0.2,15.9
Jalin Hart,UIW,29,33,5.6,10.9,0.517,1.3,3.2,0.394,3.4,5.3,0.641,2.7,2.7,0.6,3,3.5,4.7,1.4,0.3,15.9
Zach Thomas,BU,35,29.7,5.1,10.9,0.472,1.6,3.9,0.409,4,4.9,0.814,3.1,2.3,1.1,5.5,6.6,3.4,1.1,0.5,15.9
Jalen Hayes,OU,34,30.2,6.4,11.7,0.547,0.1,0.4,0.385,3,4.2,0.711,1.6,3.1,2.4,5.6,8,1.6,1.1,0.7,15.9
"Marcus LoVett, Jr.",STJ,30,31.6,5.5,11.9,0.464,1.7,4.4,0.382,3.1,3.9,0.803,2.6,2,0.6,2.3,2.9,3.8,1.3,0,15.9
Jermaine Crumpton,CAN,34,28.4,5.7,11.7,0.491,1.7,3.9,0.429,2.7,3.8,0.719,2,2.5,1.9,2.6,4.5,1.3,1,0.3,15.9
Chris Flemmings,UNCW,35,34.7,5.5,11.7,0.472,2,5.7,0.352,2.8,3.6,0.772,2.2,1.9,1.1,4.5,5.6,2.2,1.4,0.7,15.8
Jazz Johnson,UP,33,34.9,5.4,12.1,0.444,1.8,4.5,0.415,3.2,3.9,0.823,2.4,2.3,0.3,2.5,2.8,2.3,0.8,0.1,15.8
Jeff Beverly,UTSA,33,26.9,5.5,14,0.397,0.7,2.9,0.232,4.1,5.4,0.753,2.3,2.9,2.3,3.6,5.9,1,0.4,0.2,15.8
Jaleen Smith,UNH,32,36.2,5.6,12,0.466,1.5,4.2,0.358,3.1,4,0.781,3,2.7,1.3,5.1,6.4,4.3,0.9,0.6,15.8
Joe Cremo,ALB,35,35.5,5.3,11.7,0.452,1.4,3.8,0.376,3.8,4.4,0.869,2.6,1.7,0.8,4.5,5.3,3.8,1.1,0.1,15.8
Jaylin Walker,KSU,34,31.1,5.4,13.7,0.396,2.6,7.8,0.333,2.3,3,0.782,2,1.7,1.5,2.9,4.4,0.9,0.8,0,15.8
Charles Cooke,DAY,29,31.6,5.2,11.4,0.455,1.7,4.2,0.398,3.7,5.2,0.702,2.1,1.9,1,4.1,5.1,2.8,1.1,1,15.8
Isaiah Still,RMU,31,32.6,4.9,12.8,0.384,1.9,5.9,0.326,4,6.4,0.629,2.3,2.1,1,3.6,4.6,1.8,0.9,0.2,15.7
Rodney Bullock,PROV,33,32.8,5.4,12.3,0.436,1.4,4.4,0.317,3.6,4.8,0.748,2.5,2.3,1.4,5,6.4,1.4,1.2,0.8,15.7
Desi Rodriguez,SHU,33,31.9,5.8,13.2,0.439,1.5,4.3,0.355,2.6,4,0.639,2.1,2.5,1.3,3.9,5.2,1.8,0.8,0.4,15.7
Noah Allen,UH,30,30.2,5.6,11.9,0.472,1.4,4.3,0.326,3,3.9,0.778,2.7,1.9,0.8,4.9,5.8,2,1.2,0.2,15.7
Raven Lee,EMU,29,26,5,12.3,0.404,1.8,5.1,0.356,3.9,4.6,0.857,2.8,2.2,0.4,1.2,1.7,2.5,1.6,0.1,15.7
Willie Mangum,EMU,32,24.8,5.4,13.2,0.409,2.9,7.7,0.377,2,2.8,0.711,1.6,2.3,0.5,1.9,2.4,2.1,1.5,0.1,15.7
"Reginald Johnson, Jr.",ASU,32,25.2,6.4,12.1,0.527,0.8,2.7,0.318,2,2.8,0.739,1.4,1.7,2.6,4.5,7.1,0.8,0.4,0.4,15.6
Elijah Cain,DEP,32,33.1,5.3,13.3,0.398,1.6,4.6,0.345,3.5,4.8,0.721,2.4,2.7,1,3.5,4.5,2.7,1,0.4,15.6
C.J. Williams,HU,34,30,5.3,13.3,0.396,1.9,5.7,0.342,3.1,4.1,0.759,1.7,2.1,1,1.6,2.6,0.6,0.6,0.4,15.6
Rodney Williams,DREX,32,30.4,5.8,10.9,0.526,0.1,0.4,0.231,4,5.9,0.674,2.2,3.5,2.5,4.3,6.8,1.5,0.5,0.8,15.6
Brett Bailey,USD,31,33.9,5,11.5,0.434,1.1,3.1,0.347,4.5,6,0.757,2.3,2.7,1.9,5.1,6.9,1.7,0.7,0.4,15.6
Jermaine Marrow,HU,31,31,5.2,15.1,0.343,1.4,4.9,0.276,3.9,5.1,0.761,3.3,2.5,0.8,2.4,3.2,3,0.7,0,15.6
Lauri Markkanen,U of A,37,30.8,5,10.2,0.492,1.9,4.4,0.423,3.7,4.4,0.835,1.1,2,2.4,4.8,7.2,0.9,0.4,0.5,15.6
Omar Prewitt,W&M,30,31.6,5.8,12.6,0.462,1.5,4.4,0.331,2.5,3.9,0.647,2.1,2.1,1,5.2,6.2,3.2,0.8,0.6,15.6
Donovan Mitchell,U of L,34,32.3,5.3,13.1,0.408,2.4,6.6,0.354,2.6,3.2,0.806,1.6,2.6,1.1,3.8,4.9,2.7,2.1,0.5,15.6
Jimmie Taylor,RU,33,35.8,5.2,12.1,0.426,2,5.6,0.362,3.2,4.3,0.752,1.5,2.6,1.4,3.5,4.9,1.8,1.1,0.3,15.5
Mike Miklusak,WIU,23,35.1,5.3,12.6,0.422,2.7,6.4,0.415,2.3,3.1,0.722,2.2,3.5,0.7,8.2,8.9,2.3,1.2,0.2,15.5
Geno Crandall,UND,31,32.5,5.3,10.5,0.503,1.2,3.5,0.355,3.8,5,0.75,3.3,3.2,0.8,3.2,4,4.4,2.1,0.3,15.5
"Derrick Walton, Jr.",UM,38,34.8,4.5,10.3,0.436,2.6,6.1,0.422,3.9,4.5,0.876,1.7,1.7,0.4,4.3,4.8,5,1.1,0,15.5
Bryce Alford,UCLA,36,33,4.8,10.8,0.447,3.2,7.5,0.43,2.7,3.2,0.821,1,1.4,0.3,2.2,2.5,2.6,0.5,0.1,15.5
Lamarr Kimble,SJU,24,37.4,5.3,14.6,0.362,1.7,5.2,0.32,3.2,4.7,0.696,3.3,1.6,0.6,3.4,4,4.5,0.8,0.1,15.5
Tayler Persons,BSU,34,29,5.4,11.2,0.479,1.3,3.1,0.419,3.4,4.5,0.763,3.1,2.6,0.4,3.5,3.9,4.9,1.3,0.1,15.5
Daniel Amigo,UD,30,24.9,6.1,11.3,0.535,0.3,0.5,0.562,3,4.6,0.655,2.7,3.6,1.7,5.4,7.1,1.4,0.3,0.6,15.5
Kahlil Dukes,NU,33,33.7,5.2,12.5,0.412,2,4.8,0.414,3.2,3.5,0.921,2.5,1.7,0.2,2.7,2.9,4.1,1,0,15.5
Josh Hawkinson,WSU,31,35.4,5.6,10.5,0.531,0.9,2.2,0.406,3.4,4.1,0.833,1.7,2.4,1.8,8.4,10.2,2.5,0.6,0.8,15.5
MaCio Teague,UNCA,33,34.1,5.1,10.9,0.468,2.1,4.7,0.455,3.1,3.5,0.886,0.9,1.4,0.5,4,4.6,2.7,1.1,0.2,15.4
Keenan Evans,TTU,31,30.4,5.1,11.1,0.464,1.6,3.8,0.432,3.5,4.1,0.849,1.7,2.1,0.7,2.1,2.8,3,1,0.2,15.4
Giddy Potts,MTSU,36,30.5,5.4,11.3,0.482,2.1,5.5,0.384,2.3,2.9,0.808,1.3,2.4,0.9,4.4,5.3,2,1.3,0.2,15.3
Jordan Price,LU,30,32.8,5.2,11.9,0.433,2.3,6.5,0.354,2.7,3.5,0.762,2.4,2,0.6,3.7,4.3,2.6,0.6,0.3,15.3
Milton Doyle,L-IL,32,32.6,5.3,11.8,0.449,1.3,3.6,0.357,3.4,4.3,0.797,2.9,2.4,0.6,4.4,5,4.4,1.7,0.7,15.3
"Steve Taylor, Jr.",U of T,33,32.1,6.4,12.1,0.525,0.3,1.5,0.2,2.2,4.5,0.493,3.5,2.1,2.4,9.9,12.2,3.7,0.3,0.5,15.3
"Frank Bartley, IV",LA,33,32.4,4.9,11.1,0.441,2.1,5.8,0.358,3.4,4.7,0.718,1.9,2.4,0.8,3.5,4.3,2.6,1.7,0.1,15.3
Olin Carter III,USD,30,35.4,5,12.2,0.413,3.1,8.1,0.38,2.1,2.7,0.78,1.4,2.5,0.2,2.3,2.5,2,0.6,0,15.3
Reed Timmer,DU,31,29.6,4.7,11.3,0.418,1.8,4.9,0.359,4.1,4.9,0.829,1.8,1.7,0.5,2.6,3.2,1.8,1,0,15.3
Angel Delgado,SHU,33,33,6,11,0.543,0,0,0,3.3,5.9,0.556,3,2.5,5,8,13.1,2.2,0.6,0.3,15.2
Nate Mason,U of M,34,34.5,5,13.2,0.376,1.6,4.4,0.36,3.7,4.6,0.808,1.9,1.6,0.6,3,3.6,5,1.4,0.1,15.2
Joe Rosga,UD,30,34.5,5,11.1,0.453,2.4,5.5,0.44,2.7,3.2,0.854,2.2,2.1,0.5,3.6,4.1,3.2,1.1,0,15.2
Jaleel Hogan,UDM,30,26.4,5.8,9.9,0.591,0,0,0,3.6,6.6,0.538,2.3,3.8,2.8,3,5.8,1,0.5,1,15.2
Aleksa Jugovic,TTU,32,35.1,4.6,11.6,0.399,2.6,7.1,0.361,3.4,3.8,0.908,1.8,1.5,0.4,2.2,2.5,2.1,0.8,0.2,15.2
Tyler Flack,USD,25,26.9,5.9,11.2,0.523,0.5,1.9,0.255,3,3.8,0.779,1.4,2.7,2.4,4.4,6.8,0.8,0.8,1.6,15.2
JeQuan Lewis,VCU,35,31.2,4.8,11.1,0.431,2.4,6.5,0.367,3.2,3.9,0.818,2.5,2.5,0.2,2.6,2.8,4.5,1.7,0.1,15.2
Mustapha Heron,AU,32,28.2,4.8,10.8,0.442,1.4,3.2,0.423,4.3,5.6,0.77,2.4,2.7,1.6,4.5,6.1,1.3,0.8,0.2,15.2
Jeremy Hollowell,GSU,33,30.8,5.3,12.5,0.426,1.8,5.3,0.335,2.8,3.7,0.752,2.6,3.1,1,4.9,5.9,1.7,1,0.8,15.2
Naz Long,ISU,35,33.3,5.3,11.2,0.473,2.8,7.3,0.384,1.8,2.2,0.795,1.7,2.1,0.7,3.9,4.6,2.7,1.2,0,15.1
Simi Socks,UIW,28,29.1,5,10.8,0.465,1.1,3,0.386,4,4.8,0.836,2.6,3.8,1,3.1,4.1,1.1,0.9,0.5,15.1
Lucas Woodhouse,SB,31,32,4.7,10.2,0.461,2.1,4.6,0.458,3.6,4.1,0.874,2,1.7,0.4,2.9,3.3,5.1,1.1,0,15.1
Luke Petrasek,COM,27,29.3,5.5,11.3,0.487,1.6,4.3,0.371,2.6,3.2,0.802,2,2.1,1,4.6,5.6,1.9,1.2,0.7,15.1
Geno Thorpe,USF,28,33,5,12.6,0.395,1.4,3.7,0.375,3.7,4.4,0.846,3,2.7,0.8,2.2,2.9,4.6,1.6,0.1,15.1
Trayvon Palmer,CSU,32,36,5.4,11.8,0.454,0.8,2.8,0.281,3.6,4.9,0.722,2.9,3.2,3,6.5,9.4,1.5,1.5,0.6,15.1
Zachary Hamilton,PVAMU,33,30.5,4.9,11.7,0.422,2.4,6.1,0.4,2.8,3.4,0.829,1.3,2.5,0.8,3.3,4.1,1,1.2,0.5,15.1
Colton Weisbrod,LU,34,31.4,5.2,10,0.522,0,0.2,0.167,4.6,6.5,0.712,2.6,2.2,2.6,5.5,8.1,0.9,0.6,0.2,15.1
Sebastian Saiz,UM,36,33.3,5,10.7,0.469,0.6,2,0.288,4.4,6,0.744,2.2,3.2,3.4,8,11.4,1,1,1.1,15.1
Colter Lasher,HBU,31,29.2,5.4,12.4,0.434,1.9,5.2,0.36,2.4,3.1,0.773,2.1,2,0.9,3.3,4.1,2.8,0.9,0.5,15.1
Shane Hammink,VAL,33,31.6,5.1,10.2,0.5,1.2,3.8,0.331,3.6,4.4,0.808,2.5,1.9,0.9,3,3.9,2.5,1,0.3,15.1
Deonte Burton,ISU,35,29.5,5.8,12.7,0.456,1.2,3.2,0.375,2.3,3.3,0.675,2.3,3,1.1,5.1,6.2,1.8,1.7,1.4,15.1
Matt Williams,UCF,36,36.5,4.9,12.6,0.391,3.5,9.1,0.384,1.7,2.1,0.811,1.8,1.8,0.4,3.8,4.3,1.9,0.7,0,15.1
Zane Najdawi,CIT,33,24,4.8,10.1,0.47,0.8,2,0.431,4.7,5.6,0.832,2.2,3.4,2.8,3.8,6.7,0.8,1,1.2,15
Nana Foulland,BU,34,27.6,6,9.5,0.63,0,0,0,3.1,5.5,0.561,2.1,2.8,2.3,5.5,7.8,1.2,0.8,2.1,15
Dominic Artis,UTEP,32,36.5,5.5,12.5,0.438,1.2,3.9,0.294,2.9,4.6,0.637,3.1,2.3,0.6,5.9,6.5,5.8,1.9,0.1,15
Elijah Mitrou-Long,MSMU,36,34.4,5,12.1,0.412,1.3,3.4,0.382,3.7,5,0.739,3.4,2.8,0.4,4.8,5.2,4.4,1.6,0.1,15
Jordan Caroline,UNR,35,35.1,5,10.7,0.463,0.8,2.4,0.337,4.2,7.2,0.59,1.8,2.4,3.5,5.7,9.2,1.9,1.1,0.3,15
Shannon Evans,ASU,33,35.7,4.9,11.9,0.411,2.2,6.1,0.358,3,3.6,0.833,1.9,1.8,0.5,2.8,3.3,4.4,1.3,0.2,15
Denzel Mahoney,SEMO,33,29.6,4.6,10.3,0.448,1.7,4.6,0.377,4,4.9,0.815,1.4,3.2,1.4,2.8,4.2,1.2,0.7,0.1,14.9
Andre Walker,L-MD,33,32.6,4.6,13.1,0.353,2.5,6.5,0.38,3.2,3.8,0.863,3.3,2.7,0.6,3,3.6,3.8,1.5,0.2,14.9
Kurk Lee,DREX,32,32.9,5.3,12.9,0.415,1.8,4.5,0.4,2.4,3.6,0.678,2.9,2.7,0.8,3.1,3.9,5,1.6,0,14.9
Billy Garrett,DEP,32,29.3,4.4,11.3,0.388,1.3,3.5,0.363,4.9,5.6,0.882,3.3,2.5,0.4,2.5,2.9,3.3,1.2,0.2,14.9
Zavier Turner,MAN,32,28.6,4.2,10.6,0.393,1.8,4.4,0.408,4.8,5.5,0.88,3,2.9,0.6,1.7,2.3,3.3,1,0,14.9
John Konchar,IPFW,33,34.9,5.7,8.9,0.637,1.4,2.6,0.517,2.2,3.1,0.689,1.5,1.8,2.4,6.3,8.7,3.8,1.7,0.5,14.9
Eric Fanning,BU,32,28,4.3,10.5,0.415,1.1,3.2,0.353,5.1,6.5,0.784,3.1,2.5,1.3,4.7,6,2.1,0.8,0.4,14.9
Steven Davis,WRST,32,28.2,5.3,10.7,0.494,1.6,4.2,0.382,2.7,3.5,0.77,2.1,2.9,1.7,2.7,4.3,1,0.5,0.4,14.9
Sa'eed Nelson,AU,30,37.9,5.5,12.4,0.441,0.6,2.9,0.218,3.3,5.9,0.562,2.9,2.7,0.7,3.8,4.4,2.7,2.4,0.1,14.9
Davon Reed,UM,33,35.3,4.9,11.3,0.433,2.4,6,0.397,2.7,3.3,0.833,2,1.6,0.8,3.9,4.8,2.4,1.3,0.5,14.9
Terence Davis,UM,36,25.3,5.6,11.5,0.482,1.4,4.1,0.333,2.4,3.3,0.723,2.1,3.2,1.4,3.9,5.3,1.8,1.4,0.5,14.9
Francis Alonso,UNCG,35,28.8,4.3,9.7,0.45,2.9,6.3,0.462,3.3,3.7,0.877,1.8,2.4,0.3,1.6,1.9,2,0.8,0.1,14.9
E.C. Matthews,URI,35,29.3,4.9,11.5,0.427,1.8,5.4,0.337,3.2,4.4,0.727,1.9,1.7,0.7,3.7,4.3,1.4,0.5,0.3,14.9
Tucker Haymond,WMY,32,31.3,4.8,10.6,0.456,1.3,3.4,0.38,3.9,5.2,0.743,2.5,2.2,1.5,3.6,5.1,2.5,0.7,0.1,14.8
Chimezie Metu,USC,36,31.3,5.6,10.2,0.552,0,0.1,0.5,3.6,4.8,0.741,2.1,2.5,2,5.8,7.8,1.4,0.8,1.5,14.8
Bryant McIntosh,NU,36,34.2,5.5,13.7,0.404,1.2,3.8,0.307,2.6,3,0.87,2.7,2.1,0.2,2.5,2.8,5.2,0.7,0.1,14.8
Jeremy Morgan,UNI,29,34.8,4.7,11.7,0.401,2.1,5.8,0.355,3.4,4.3,0.784,2.2,2.1,0.5,5.3,5.8,2.7,1.8,1.1,14.8
James Thompson IV,EMU,32,30.9,5.6,9.7,0.574,0,0,1,3.7,5.1,0.713,2,3.2,4.8,6.4,11.2,1,0.8,0.9,14.8
"Wesley Person, Jr.",TU,37,31.4,4.4,10.2,0.434,2.5,6.4,0.4,3.4,4.2,0.818,1.3,1.4,0.5,2.1,2.6,1.6,0.6,0.1,14.8
